movie_id,actor_id,character,cast_order
11908,59231,Ben,1
11908,70899,Marybeth,2
11908,35596,Marcus,3
11908,62596,Victor Crowley,4
11908,123149,Misty,5
11908,77993,Shawn,6
11908,155649,Doug Shapiro,7
11908,966742,Jenna,8
11908,18262,Jim Permatteo,9
11908,54044,Shannon Permatteo,10
1961,11357,Bruce Campbell,1
1961,112543,Kelly Graham,2
1961,11769,Wing,3
1961,20250,Tiny,4
1961,20251,Fan,5
1961,20252,Kasey,6
1961,20253,Gold Lick Citizen,7
51820,103944,Ricky,1
51820,80597,Lashaunna,2
51820,32646,Brenda,3
51820,18288,Patrick,4
51820,31134,Michael,5
51820,1671443,Silk,6
51820,2535,Jenny,7
72913,2955,Col. Hardacre,1
72913,132078,Zeke,2
72913,39520,Lt. Compton,3
72913,75604,Padre Hidalgo,4
72913,222131,Shanker,5
72913,122889,Gil,6
72913,278923,Rafael,7
72913,1212192,Dutch,8
23963,230,Grant Mazzy,1
23963,90682,Sydney Briar,2
23963,90683,Laurel-Ann Drummond,3
23963,44155,Dr. Mendez,4
23963,3720,Ken Loney (voice),5
23963,145601,Conversationalist,6
23963,133327,Nigel Healing,7
23963,178076,Nancy Freethy,8
23963,90684,Tony (Lawrence),9
23963,20196,Jay (Osama),10
29406,11705,Diane Ford,1
29406,51797,Runner,2
29406,16484,Jenny Bell,3
29406,6860,Peter,4
29406,21027,Plum,5
29406,4589,Leonard Bonner,6
29406,78406,Tommy,7
29406,7679,Trucker,8
29406,65769,Rick,9
29406,86187,Jonnie,10
104755,21319,Heidi Hawthrone,1
104755,52374,Francis Matthias,2
104755,59673,Herman Whitey Salvador,3
104755,41234,Lacy Doyle,4
104755,41229,Margaret Morgan,5
104755,13475,Megan,6
104755,15070,Herman Jackson,7
104755,62001,Sonny,8
104755,2051,Alice Matthias,9
104755,65748,AJ Kennedy,10
29595,104310,Himself - President & CEO of Wal-Mart (archive footage),1
29595,555214,Himself - H&H Hardware Owner,2
29595,555215,Himself - Son of Don Hunter,3
29595,555216,Himself - Son of Jon Hunter,4
29595,555217,Himself - Son of Jon Hunter,5
29595,555218,Himself - H&H Hardware Employee,6
29595,555219,Himself - Owner of Middlefield Tire,7
29595,555220,Himself - Owner of Geauga Vision (as Dr. John Bruening),8
29595,555221,Himself - H&H Hardware Employee,9
29595,555222,Himself - Wal-Mart Store Manager Trainer,10
46729,449,Art,1
46729,62910,Cody Wesson,2
46729,52288,Harvey,3
46729,160091,Sudden,4
46729,86530,Mrs. Wesson,5
46729,43431,Mr. Wesson,6
46729,1522462,Holden Wesson,7
46729,1522465,David Helmet Yar,8
46729,1112033,Young Cody,9
46729,84466,Rose,10
294600,7004,Joe Scoleri,1
294600,9046,Ben Rose,2
294600,4688,Bobby DiBianco,3
294600,53600,Rita Scoleri,4
290370,8335,Marcus King,1
290370,1251993,Melissa King,2
290370,57172,The Preacher,3
290370,200920,Nicole,4
290370,965413,Geoff King,5
290370,1380653,Xeni,6
290370,87766,Sheriff Elmore Leonard,7
290370,1098450,Mads,8
290370,227047,Francois,9
290370,43299,The Giant,10
426469,1513149,Smith Bhatnagar,1
426469,1367322,Amy Brunner,2
426469,11662,Butch Brunner,3
426469,51993,Bhaaskar Bhatnagar,4
426469,35472,Nancy Brunner,5
426469,428440,Nalini Bhatnagar,6
426469,28410,Officer Dick,7
426469,113693,Older Smith Bhatnagar,8
426469,1719210,Asha Bhatnagar,9
426469,40275,Officer Bob,10
356841,2047,Elohim,1
356841,1328,Dyson,2
356841,980,Lu,3
356841,11617,Lauren Campbell,4
356841,60650,Captain Raymond Mitchell Howard,5
356841,164930,Katana,6
356841,21798,Joey,7
356841,1194120,Matteo,8
356841,1180941,Calli,9
356841,1510866,Shelley,10
347755,987572,Sean Kotz,1
347755,83271,Sonny Childe,2
347755,84218,Jake Kingston,3
347755,1448492,Lexi Thoms,4
347755,1295282,Willow Samuelson,5
347755,67355,Heather Samuelson,6
408,5460,Snow White (voice),1
408,288940,Queen (voice),2
408,540747,Prince (voice),3
408,5457,Doc (voice),4
408,5462,Sleepy (voice),5
408,5465,Happy (voice),6
408,364526,Bashful (voice),7
408,5464,Sneezy (voice),8
408,5461,Dopey (voice),9
408,18586,Magic Mirror (voice),10
44413,130752,Amalia,1
44413,18499,Helena,2
44413,130753,Dr. Jano,3
44413,113626,Freddy,4
44413,6859,Inés,5
312791,496731,Kylie Atkins,1
312791,500085,Liz Owens,2
312791,444420,Gary Preston,3
312791,1182814,Kat,4
312791,1210485,Devon,5
312791,936932,Ben Stanley,6
312791,133067,Loverboy,7
312791,90720,Heather,8
312791,1158832,Janet,9
312791,1197418,Mia,10
218500,587,Boone Chate,1
218500,16433,Sheriff Frank Fly,2
218500,19453,Boone Chate,3
309,4455,Christian Klingenfeldt,1
309,4456,Faderen Helge Klingenfeldt,2
309,4457,Michael,3
309,4458,Helene,4
309,4459,Moderen,5
309,4460,Pia,6
309,4461,Mette,7
309,4462,Michelle,8
309,4463,Toastmasteren,9
309,4464,Kim,10
27845,884,Tommy,1
27845,2838,Debbie,2
27845,10556,Connie,3
27845,534,Mike,4
27845,223797,Bill,5
27845,57829,Rob,6
27845,54883,Raymond,7
27845,54887,Theresa,8
27845,6401,Stan,9
27845,2231,Wendell,10
25784,143432,Ba Noi (Grandmother),1
25784,111185,Long,2
25784,143433,Mai,3
25784,143434,Thanh,4
25784,143435,Nam,5
25784,81194,Phuong,6
25784,143436,Lai,7
25784,1542133,Miss Patty,8
52790,9979,Martin Conlon,1
52790,650,Bessie Emery,2
52790,1188934,Helmut Brink,3
52790,1188935,Brigitta Brink,4
52790,1188936,Nicholas Emery,5
52790,58115,Tom Emery,6
52790,1188937,Nathan Emery,7
52790,58796,Frederick Treadway,8
100275,20258,Lars,1
100275,1067604,Eddie,2
100275,90683,Lesley,3
100275,21292,Harry,4
100275,230,Ronny,5
100275,1098451,Charles,6
100275,948533,Verner,7
100275,546216,Nancy,8
100275,937792,Ice Fisherman #1,9
100275,1108894,Ice Fisherman #2,10
295914,1372346,Kurmanjan Datka (18-25),1
295914,1372348,Alymbek Datka,2
295914,1372349,Kurmanjan Datka (50),3
295914,1372350,Kamchybek,4
295914,1372351,Akbalban,5
42033,158360,J.J.,1
42033,7868,Vinny,2
42033,102760,Jordan,3
42033,194370,Gideon Hayes,4
42033,1109247,Walker,5
42033,94998,Howe,6
42033,101801,Lacey,7
42033,1109248,Alice,8
42033,175315,Boomer,9
42033,152409,Mrs. Boyd,10
19187,6163,Mordechai Jefferson Carver,1
19187,20750,Esther Bloomenbergensteinenthal,2
19187,43120,Damian Claus,3
19187,16214,Mohammed Ali Paula Abdul Rahim,4
27588,58899,Sandy Channing,1
27588,88076,Eli Channing,2
27588,98271,Hannah,3
27588,98272,Layla,4
27588,98274,Jake Mitchell,5
27588,98275,Angela Smith,6
27588,98276,T.J,7
27588,98277,Chad,8
27588,98278,Cecilia,9
27588,98279,Young Sandy,10
9725,58710,Ginny Field,1
9725,55571,Paul Holt,2
9725,37470,Alice Hardy,3
9725,58711,Terri,4
9725,37469,Mrs. Pamela Voorhees,5
9725,1048670,Vickie,6
9725,1014310,Crazy Ralph,7
9725,55931,Ted,8
9725,92758,Sandra,9
9725,102436,Scott,10
84197,936226,Linda,1
84197,933832,Caeser,2
84197,1163085,Driver,3
84197,188347,Eddie Vargas,4
84197,933839,Rayborn,5
84197,1163086,Karla (voice),6
84197,180486,Majo Tonorio,7
84197,1163087,Maria Tonorio,8
84197,587,Leandro,9
84197,1160310,Lupe Tonorio,10
46256,488017,Judah (voice),1
46256,7502,Slink (voice),2
46256,147,Boss (voice),3
46256,928572,Jack (voice),4
278316,1224596,,1
278316,1232745,,2
278316,1333665,Lafayette Hightower,3
278316,1333666,Dr. Wood,4
278316,588319,,5
278316,1333667,Nurse Royster,6
278316,17838,Seneschal Higginbottom,7
278316,98889,Bishop Zee,8
278316,196179,Deacon Yancy,9
176,2130,Dr. Lawrence Gordon,1
176,2047,Detective David Tapp,2
176,2140,Alison Gordon,3
176,2136,Zep Hindle,4
176,2131,Detective Steven Sing,5
176,2144,John Kramer (a.k.a. Jigsaw),6
176,2128,Adam,7
176,2133,Kerry,8
176,2134,Paul,9
176,2135,Mark,10
357834,1195183,Ali,1
357834,1046202,Lana,2
357834,9464,Suleyman,3
357834,1006733,Sara,4
357834,928532,Patrick,5
357834,1559650,Kelly,6
215924,23873,Martha,1
215924,118537,Claudia,2
215924,1200529,Alejandra,3
215924,1200530,Wendy,4
215924,1200531,Mariana,5
215924,1200532,Armando,6
215924,1317581,Alicia,7
215924,1351449,Tania,8
215924,1351450,Vigilante,9
215924,1317841,Señora de la cera,10
176124,108532,Cory,1
176124,131935,Emma,2
176124,211599,Tyler,3
176124,1080212,Clay,4
176124,124547,Karen,5
176124,211742,Pajersky,6
176124,2535,Helene,7
176124,1217939,J.T.,8
176124,1261400,Kendricks,9
176124,1521370,Chad,10
500,1037,Mr. White/Larry Dimmick,1
500,3129,Mr. Orange/Freddy Newandyke,2
500,147,Mr. Blonde/Vic Vega,3
500,2969,Nice Guy Eddie Cabot,4
500,884,Mr. Pink,5
500,6937,Joe Cabot,6
500,6939,Mr. Blue,7
500,138,Mr. Brown,8
500,6938,Detective Holdaway,9
500,3206,Officer Marvin Nash,10
60400,95624,Mytyl,1
60400,20369,Mummy Tyl,2
60400,3363,Mr. Luxury,3
60400,25173,Tylette (the cat),4
60400,5461,Tylo (the dog),5
60400,583695,Angela Berlingot,6
60400,13965,Fairy Berylune,7
60400,120707,Light,8
60400,231256,Tyltyl,9
60400,223051,Mrs. Luxury,10
310569,228012,Val,1
310569,1065193,Fabinho,2
310569,1342895,Jéssica,3
310569,1115320,Bárbara,4
310569,232517,Carlos,5
310569,1052174,Edna,6
310569,609937,Antônio Jardineiro,7
310569,1597631,Raimunda,8
310569,1356083,Peruano,9
310569,592507,Vandré,10
98369,17347,Donald Miller,1
98369,86132,Penny,2
98369,38666,Lauryn,3
98369,74136,The Pope,4
98369,116514,The Hobo,5
98369,61983,Kenny,6
98369,1583776,Jordan,7
98369,1042516,Town Crier,8
98369,1512181,Aqualike Babe,9
98369,108635,Fan,10
89750,1515534,Herself,1
89750,1515535,Herself,2
89750,1515536,Herself,3
89750,1515537,Herself,4
89750,1515538,Herself,5
49951,13593,,1
49951,2157,Himself,2
49951,7404,,3
49951,4687,,4
355629,1499081,Walter Alfaro,1
355629,1499082,Mario Alfaro,2
355629,1499083,Grandma,3
355629,1499084,Uncle Umberto,4
355629,1499085,Jenni Alfaro,5
355629,1239649,Crazy Face,6
355629,1499086,Ana,7
355629,1499087,Carmen Rosa,8
355629,1499088,Caramelo,9
16433,9656,Phil Kaufman,1
16433,18979,Barbara,2
16433,16856,Gram Parsons,3
16433,6407,Susie,4
16433,5694,Stanley Parsons,5
16433,335,Larry Oster-Berg,6
15544,51935,Male Voice (voice),1
15544,78341,Mike,2
15544,43946,New Tabitha,3
15544,39995,Fred,4
15544,51391,Chuck,5
15544,78342,Stacy,6
15544,26457,Himself,7
15544,13924,Jane,8
15544,6213,Mateus,9
15544,5621,Mr. Matthews,10
107315,820,Jack / Frank,1
107315,7073,Gunnar,2
107315,34915,Penny / Paige,3
107315,139473,Morty / David,4
107315,1041552,Mrs. Hatcher,5
157422,7055,Bethany,1
157422,1138751,Luke,2
157422,91494,Michael,3
157422,163642,Hannah,4
157422,1063782,Maggie,5
157422,157038,Father Patrick,6
157422,21315,Dr. Woods,7
157422,30489,Jean,8
39895,1905,Julian White,1
39895,62019,Stanley Burnside,2
39895,55267,Jesse Hardwick,3
39895,43976,Snakewoman,4
39895,44728,Sgt. Gallen,5
39895,59369,Beth Chandler,6
39895,9925,Katherine White,7
39895,249760,Steven Arden,8
39895,106740,Eileen Burnside,9
39895,1124220,Amarrillis Caulfield,10
55616,1080571,Dracula (as Zhang Wei-Qiang),1
55616,1080339,Lucy Westernra,2
55616,1080337,Dr. Van Helsing,3
55616,1080572,Mina,4
55616,1326419,Jonathon Harker,5
55616,1880635,Arthur Holmwood,6
55616,1620653,Jack Seward,7
55616,1880637,Quincy Morris,8
55616,1353361,Renfield,9
55616,1353360,Mrs. Westernra,10
29697,93913,Angus Buchan,1
29697,104686,Jill Buchan,2
29697,104687,Simeon,3
29697,86320,Fergus Buchan,4
29697,1306296,,5
50037,134708,Barry Nyle,1
50037,27113,Mercurio Arboria,2
50037,143307,Rosemary Nyle,3
50037,1048617,Elena,4
50037,158466,Margo,5
50037,1048618,Sentionaut,6
50037,168520,Skinny Hesher,7
50037,53119,Fat Hesher,8
50037,1048619,Mutant,9
53502,10843,Jack,1
53502,63109,Curtis,2
53502,24528,Viper,3
53502,225622,Megan,4
53502,95042,Summer,5
53502,77740,Gabrielle,6
53502,92490,Doc,7
53502,225624,Zombie,8
53502,225625,Lance,9
53502,225626,Aries,10
202604,1184745,Himself,1
27374,97585,Alice Palmer,1
27374,97586,June Palmer,2
27374,97587,Russell Palmer,3
27374,97588,Mathew Palmer,4
27374,97589,Ray Kemeny,5
27374,84967,Marissa Toohey,6
27374,97590,Brett Toohey,7
26815,85034,Harpreet Singh Bedi,1
26815,96330,Chipta Gunda,2
26815,96328,Koena Shaikh,3
26815,96329,Ritu,4
26815,86088,P.S. Bedi,5
26815,150476,Nitin Rathore,6
26815,1637729,Chhotelal Mishra,7
26815,1661343,Aparna,8
811,6905,Freeman Lowell,1
811,12121,John Keenan,2
811,12122,Marty Barker,3
811,12123,Andy Wolf,4
811,12124,Drone,5
811,12125,Drone 2/Huey,6
811,12126,Drone 1/Dewey,7
244776,984629,Andrew,1
244776,55493,Ira,2
244776,1162670,Christine,3
244776,63758,Kaia,4
5769,3926,Tom Jones,1
5769,13326,Sophie Western,2
5769,10021,Squire Western,3
5769,45465,Miss Western,4
5769,45466,Lady Bellaston,5
5769,45467,Molly Seagrim,6
5769,45468,Squire Allworthy,7
5769,5825,Lord Fellamar,8
5769,39002,Mrs. Seagrim,9
5769,14016,Partridge,10
277685,444211,Blaire Lilly,1
277685,1385058,Mitch Roussel,2
277685,155621,"Jessica ""Jess"" Felton",3
277685,1011103,Adam Sewell,4
277685,145131,Ken Smith,5
277685,105844,"Valerie ""Val"" Rommel",6
277685,1385057,Laura Barns,7
277685,1385056,Dank Jimmy,8
277685,1385054,Rando Pauls,9
277685,1385055,Matt,10
646,738,James Bond,1
646,9871,Honey Ryder,2
646,9872,Dr. No,3
646,9873,Felix Leiter,4
646,9874,M,5
646,7682,Professor Dent,6
646,9875,Miss Taro,7
646,9876,Quarrel,8
646,9877,Sylvia Trench,9
646,9878,Miss Moneypenny,10
93856,49915,Chris,1
93856,21047,Paul,2
93856,999817,Natalie,3
93856,87879,Zoe,4
93856,109786,Medic Goldshmidt,5
93856,496410,Amanda,6
93856,60005,Michael,7
93856,173269,Uri,8
93856,88052,Ukrainian Thug,9
93856,938096,Russian Check Point Guard,10
347126,1258700,Brooke Thawley,1
347126,78501,Grace Wesley,2
347126,57171,Tom Endler,3
347126,116431,Rev. Dave,4
347126,6719,Pete Kane,5
347126,59153,Principal Kinney,6
347126,8874,Judge Stennis,7
347126,85759,Catherine Thawley,8
347126,24810,Walter Wesley,9
347126,1386122,Elizabeth Healy,10
10092,47628,Owen Matthews,1
10092,51936,Dodger,2
10092,49623,Tom,3
10092,32362,Rich Walker,4
10092,63275,Mercedes,5
10092,63277,Lewis,6
10092,63278,Randall,7
10092,63280,Graham,8
10092,63279,Headmaster Tinsley,9
10092,63281,Becky,10
46705,30614,Dean Pereira,1
46705,1812,Cindy Heller-Pereira,2
46705,6858,Bobby,3
46705,4735,Jerry,4
46705,968528,Frankie,5
46705,1117293,Marshall,6
46705,171463,Gramma,7
46705,171472,Glenda,8
46705,1117294,Jamie,9
46705,1117295,Jo,10
546,7427,Bree,1
546,7431,Toby,2
546,7430,Margaret,3
546,7428,Dr. Spikowsky,4
546,7429,Fernando,5
546,6804,Calvin,6
546,74687,Taylor,7
546,42915,Little Girl,8
546,7463,Hitchhiker,9
546,4521,Murray,10
76487,134365,Isabella Rossi,1
76487,141463,Ben,2
76487,114036,David,3
76487,579061,Michael,4
76487,94348,Maria Rossi,5
76487,58517,Rosa,6
76487,1179997,Lieutenant Dreyfus,7
76487,42724,Father Christopher Aimes,8
76487,1328110,Doctor Antonio Costa,9
76487,31639,Father Robert Gallo,10
5722,45110,Kelly McNamara,1
5722,45111,Casey Anderson,2
5722,45112,Petronella Danforth,3
5722,45113,Ronnie Z-Man Barzell,4
5722,45114,Harris Allsworth,5
5722,45115,Ashley St. Ivens,6
5722,45099,Roxanne,7
5722,36480,Susan Lake,8
5722,45101,Emerson Thome,9
5722,43867,Porter Hall,10
39833,93105,Vance Reno,1
39833,48958,Cathy Reno,2
39833,21457,Clint Reno,3
39833,29363,Mr. Siringo,4
39833,15699,Brett Reno,5
39833,9112,Mike Gavin,6
39833,68642,Martha Reno,7
39833,30303,Maj. Kincaid,8
39833,123524,Ray Reno,9
39833,91260,Ed Galt,10
1781,19013,Himself,1
1781,23679,(voice),2
1781,18802,Himself (archive footage),3
1781,19011,Himself (archive footage),4
1781,46432,Himself (archive footage),5
7944,1428,Himself,1
7944,1430,Himself,2
7944,1429,Himself,3
7944,53396,Himself,4
7944,53397,Herself,5
7944,13611,Himself,6
7944,53399,Himself,7
7944,1448155,Dorothy Howell,8
7944,1448156,Blondie Chaplin,9
7944,1448157,Tim Ries,10
361475,6238,Beatrice,1
361475,1379277,Elliot,2
361475,1566670,Clément,3
361475,1250809,Philip,4
361475,174745,Sally,5
361475,114476,François,6
18570,83261,Himself,1
18570,54758,Himself,2
18570,1532950,Himself - National Chicken Council,3
18570,1532952,Himself - Tyson Grower,4
18570,1532954,Herself - Perdue Grower,5
83860,930214,Hannah,1
83860,930215,Jason,2
83860,930216,Beach Cop,3
83860,55779,Jacob,4
41469,15250,Erin Castleton,1
41469,1233,Sean,2
41469,11318,Piper Castleton,3
41469,126583,Alan Monteiro,4
41469,32224,Rory,5
244772,41091,Maggie Dean,1
244772,19278,Milo Dean,2
244772,36422,Lance,3
244772,15232,Rich,4
244772,467645,Billy,5
244772,20747,Judy,6
244772,149334,Carlie,7
244772,25909,Waiter (uncredited),8
244772,53260,Dr. Linda Essex,9
244772,1333687,Young Maggie,10
50837,550843,Martha,1
50837,12791,Ted,2
50837,16861,Patrick,3
50837,34490,Lucy,4
50837,55493,Watts,5
50837,205797,Katie,6
50837,936970,Sarah,7
50837,131871,Zoe,8
50837,984629,Max,9
50837,1216908,Bartender,10
159014,73931,Herself,1
159014,1428,Himself,2
159014,982,Himself,3
159014,10750,Herself,4
159014,3284,Himself,5
159014,18746,Himself,6
159014,14313,Herself,7
159014,69500,Himself,8
159014,1182683,Herself,9
159014,182102,Herself,10
32456,3223,Blake Allen,1
32456,3270,Lou,2
32456,69122,Carla,3
32456,37207,Tommy,4
32456,55254,Carol,5
13508,8349,Narrator,1
13508,2461,Himself,2
13508,31,Himself,3
22597,88961,Patrick,1
22597,18082,Dennis,2
22597,2844,Howie,3
22597,5367,Benji,4
22597,21721,Cole,5
22597,88962,Larry,6
22597,88963,Female Shopper,7
22597,88965,Mickey,8
22597,4251,Jack,9
22597,9781,Leslie,10
37532,1985,Ray Joshua,1
37532,203683,,2
37532,104789,,3
37532,1520857,,4
26791,114925,Sheriff,1
26791,143056,Terry,2
26791,11065,Stu,3
56666,78749,,1
56666,76233,,2
56666,35743,,3
56666,1013894,,4
56666,1064196,,5
56666,88138,,6
56666,35795,,7
56666,35782,,8
56666,35819,,9
56666,225296,,10
8675,34517,Joe Young / Orgazmo,1
8675,55624,Ben Chapleski,2
8675,34518,Dave the Lighting Guy,3
8675,42545,Clark,4
8675,55623,Maxxx Orbison,5
8675,55625,Lisa,6
8675,55626,Rodgers,7
8675,55627,A-Cop,8
8675,55628,Jimmy the Fish,9
8675,55629,Guy White Giant Cock,10
47686,15234,Terry,1
47686,65732,Nick,2
47686,49824,Aunt Elise,3
47686,186526,Don,4
47686,14702,Aunt Elise,5
244267,10692,Ian Gray,1
244267,222330,Karen,2
244267,469759,Sofi,3
244267,215055,Kenny,4
244267,128645,Priya Varma,5
244267,2617,Dr. Jane Simmons,6
244267,1232607,Margaret Dairy,7
244267,15338,Darryl Mackenzie,8
244267,1422497,Julie Dairy,9
244267,1788827,Salomina,10
21413,10959,Kelly Ernswiler (as Shia La Beouf),1
21413,20220,Bart Bowland,2
21413,20189,Tabby,3
21413,177219,Lance,4
21413,8183,Eve,5
21413,50346,Sarah,6
21413,6573,Abe,7
21413,6719,Harrison,8
123678,1172489,Himself,1
123678,1349417,Himself,2
123678,1172487,Himself,3
123678,1349439,Himself,4
123678,1349440,Himself,5
123678,1349441,Himself,6
123678,1349442,Himself,7
123678,1349443,Himself,8
123678,1172486,Himself,9
123678,1172488,Himself,10
13362,206946,Soldier - New York studio shoot reenactment,1
13362,557885,Himself - Torture Victim (as Moazzam Beg),2
13362,557886,Himself - Captain,3
13362,71797,Narrator (voice),4
39183,140152,Himself (archive footage),1
39183,582438,Himself,2
39183,582439,Himself,3
39183,582440,Himself,4
39183,582441,Himself,5
39183,582442,Himself,6
39183,582443,Himself,7
39183,582444,Himself,8
39183,582445,Himself,9
39183,582446,Himself,10
62402,235276,,1
62402,235277,,2
62402,235278,Laxman,3
62402,1132157,,4
62402,1867384,Dhaniram,5
62402,1867386,,6
62402,1867388,,7
62402,1867389,,8
62402,1867390,Lallu,9
62402,1867391,Chameli,10
206412,21881,,1
206412,1188912,,2
206412,2171,,3
206412,95604,,4
206412,18277,Sandra Bullock,5
206412,4,,6
206412,142858,,7
206412,5281,Spike Lee,8
206412,6952,Charlie Sheen,9
206412,23931,Mira,10
251471,23532,Narrator (voice),1
251471,581752,Erzähler (german voice),2
112456,84841,Caleb,1
112456,55779,Jack,2
112456,2165,Bethany,3
112456,1054837,Joey,4
112456,1054838,Ryder,5
112456,1054839,Jerry,6
20296,72118,Advocate Krishan Pundit,1
20296,85730,Rocker,2
20296,85889,Chip,3
20296,85969,Deva,4
20296,76793,Pipi,5
20296,81982,Monsoon Iyer,6
20296,85715,"Simran ""Sim"" Chopra",7
20296,47985,Anna,8
25983,78804,Samantha,1
25983,100552,Mrs. Ulman,2
25983,45400,Megan,3
25983,74133,Victor Ulman,4
25983,88549,Heather,5
25983,101787,Random Guy,6
25983,88548,Nurse,7
25983,119232,Mr. Ulman,8
25983,62001,Landlady,9
66195,11076,Warwick Wilson,1
66195,59671,John Taylor,2
66195,27631,Det. Morton,3
66195,553509,Cathy Knight,4
16155,6807,Sam,1
16155,18324,Eddie,2
16155,13242,Veal Chop,3
16155,103,Frank,4
16155,6181,Mitchell,5
16155,4250,Big Fat Bernie Gayle,6
16155,22127,Hannah,7
16155,7420,Leo,8
16155,22215,Larry,9
16155,17871,Philip,10
46727,17772,Johnny,1
46727,137391,Eric,2
46727,53283,Steve,3
46727,589,Veronica,4
46727,19187,Wilma Price,5
46727,14326,Donna,6
46727,37006,Scooby,7
46727,65224,Kelley,8
46727,69740,Bud,9
46727,1497300,J.T.,10
55180,158480,Simon Geist,1
55180,103,Brent Benedict,2
55180,167556,Magda,3
55180,167080,Comic,4
55180,75604,Ist interviewer,5
55180,55962,Video producer,6
55180,199445,Band Leader,7
29015,20492,Nightbird,1
29015,2879,The Weevil,2
29015,6213,Amok,3
29015,19159,The Strobe,4
29015,15218,Minute Man,5
29015,15423,Ms. Indestructible,6
29015,51663,Alien Orphan,7
29015,20750,Deadly Girl,8
29015,59408,Mr. Smart,9
29015,41506,Eight,10
91122,43894,Kate,1
91122,9207,Louise,2
91122,79795,Rene,3
91122,149484,Carson,4
18206,3492,Doug,1
18206,7351,Amy (as Ana Claudia Talancon),2
18206,39481,Jen,3
18206,78662,Matt (as Jonathan Trent),4
18206,43945,Barrista,5
18206,103033,Cop (as Anthony Armatrading),6
13856,4688,Les,1
13856,15760,Joey,2
13856,21723,Everett,3
13856,1240,Dr. Dobson,4
13856,69399,Maggie,5
13856,31362,Ted Exiler,6
13856,75923,Steve,7
13856,43231,Jonas Exiler,8
219716,14704,Melba May,1
219716,5047,Dottie Delgato,2
219716,33260,Brad,3
219716,1280,Flint,4
219716,6213,Trent,5
219716,120587,Joel,6
219716,6465,Sherri,7
219716,6944,Wanda,8
219716,11794,Raspy,9
56491,10447,Sergeant Major Lynn Delaney,1
56491,18181,Vice President Walker,2
56491,97854,Armstrong,3
56491,120975,Sharon Serrano,4
56491,186466,Murphy,5
56491,76834,Petelo,6
56491,5534,Hammer,7
56491,1298966,Logan,8
56491,54492,Admiral Winters,9
56491,73883,Solia,10
186935,1187081,,1
186935,1187082,,2
186935,1187083,,3
186935,1187084,,4
186935,153880,American Commander,5
357441,1503569,,1
357441,1254796,,2
357441,1503570,,3
357441,85978,Tiwana,4
18869,820,Jimmy Wright,1
18869,26293,Judy,2
18869,6573,Uncle Rodney,3
41830,936,Moise,1
41830,28048,Carson,2
41830,96175,Libby,3
41830,127260,Melina,4
41830,127261,Geronimo,5
41830,127262,Tutzi,6
41830,127263,Phillip,7
41830,127264,Hector,8
41830,127265,Fran,9
41830,127266,Ada,10
63287,72129,Agnes,1
63287,11826,Sarah,2
63287,71913,Duval,3
63287,56734,Cammie,4
63287,936143,Bee,5
63287,122681,Sheila,6
63287,936145,Daniel,7
63287,193870,Dolly,8
63287,58563,Stymie,9
63287,59581,Clyde Senior,10
335874,10767,,1
335874,3266,,2
335874,6200,,3
335874,37421,,4
335874,207899,,5
335874,149550,,6
34592,115429,Frida Abbas,1
34592,115430,Tom Hunt,2
34592,115431,Lance Murphy,3
34592,115432,Reverend Haggis,4
34592,115433,Joe Miller,5
34592,115434,Ali Abbas,6
34592,115435,Cheryl Banks,7
34592,115436,Mayor Burton,8
34592,115437,Brian Miller,9
34592,45922,Derek Blaine,10
92635,553504,Snow,1
92635,75346,Eve,2
92635,21315,Grant,3
92635,99235,Hunter,4
92635,550274,Bob,5
92635,916072,Cole,6
92635,995469,Lauren,7
92635,995470,Mya,8
92635,108700,Lyla,9
92635,582740,Sean,10
258755,1342237,Rafa,1
258755,1342236,Ibrahim,2
258755,34053,Alicia,3
258755,3813,José,4
96534,44651,Niklas,1
96534,87243,Leticia,2
96534,38951,Pastor Johnson,3
96534,146004,Luz,4
96534,164465,Mahdi,5
21283,76667,Terence,1
21283,87363,Jennifer,2
21283,18471,Trevor,3
272724,13022,Judge Wells,1
272724,1267277,Elizabeth,2
272724,21315,William,3
272724,111652,Joseph,4
272724,1070281,Charlie,5
272724,1411462,Millard,6
272724,1173041,Clark,7
84178,7517,Sarah,1
84178,25703,Lou,2
84178,88597,Derek,3
84178,221944,Abbie,4
84178,1191822,Henry,5
84178,176658,Alex,6
84178,1191823,Fisherman,7
101179,88322,Paul,1
101179,97505,Chris,2
101179,1037691,Gemma,3
101179,500045,Justin,4
101179,126173,Eleanor,5
101179,138237,Felix,6
101179,142289,Jonesy,7
101179,117654,Woodbridge,8
101179,1080771,Luke,9
52462,146028,Philip,1
52462,146029,Mary / GG,2
52462,146030,Nicky / Taps,3
52462,1090024,Red,4
52462,956483,Charles,5
52462,554633,Rita,6
269057,530618,Stepphy,1
269057,53,George,2
269057,503,Bobby Shore,3
269057,141217,Fabian,4
269057,1309774,Helmut,5
269057,934131,Fifi,6
269057,20196,Gord,7
269057,210221,"Poet, Beatnik",8
269057,1311518,Eleanor,9
269057,65758,Bennett,10
287524,34199,Blake,1
287524,5139,Dr. Andover,2
287524,217055,Megan,3
287524,204468,Sara,4
287524,34839,Gage,5
287524,58517,Paige,6
287524,63738,Dylan,7
287524,210334,Osborn,8
287524,114373,Caylee,9
287524,1354405,Kevin,10
206213,211590,Hunter,1
206213,11160,Jesus,2
206213,1085740,Alison,3
