company_id,company_name
2920,Irish Screen
36650,Iron Film
11113,Iron Fists
34981,Iron Horse Entertainment (II)
14024,Irwin Allen Productions
12047,Isabella Films
12045,Isabella Films B.V.
814,Isabella Films BV
3953,Island
7274,Island Film Group
3492,Island Pictures
2268,Isle of Man Film
8719,Isle of Man Film Commission
4520,Israeli Film Fund
16322,Itaca Films
21212,Italian Tax Credit
46059,Italo/Judeo Productions
7177,Item 7
11765,Ithaca Pictures
4482,Ivy Boy Productions
4198,Ixtlan
525,Ixtlan Productions
3182,Iyara Films
12474,J&M Entertainment
12124,J.K. Livin Productions
76714,JC 23 Entertainment
5649,JCE Movies
71510,JD Prod
475,JD Productions
22133,JEMPSA
3893,JF Productions
34036,JHF Productions
65402,JLT Productions
44485,JRS Productions
7406,JTP Films
182,JVC Entertainment
4248,JVC Entertainment Networks
27543,JW Films
19558,Jack Dietz Productions
13309,Jack Rollins & Charles H. Joffe Productions
33617,Jack and Henry Productions Inc.
37334,Jack and Rose Productions
19658,Jackie & JJ Production
58263,Jackie Chan Films Limited
2835,Jafar Panahi Film Productions
6822,Jaffe / Braunstein Enterprise
14361,Jaffe-Lansing
14160,Jaffilms Inc.
27319,Jagged Films
40956,Jagtoria Films
10497,Jaguar Films
26717,Jan Chapman Pictures
14089,Jan Chapman Productions
1783,Jaret Entertainment
65515,Jasmine Productions Inc.
7513,Jason Productions
24021,Jax Media
16280,Jean Doumanian Productions
53348,Jeepers Creepers II
4030,Jeff Most Productions
38771,Jeff Skoll Productions
87849,Jericho Productions Ltd.
19491,Jerico
7357,Jerkschool Productions
1324,Jerome Hellman Productions
11971,Jerry Bresler Productions
130,Jerry Bruckheimer Films
79077,Jerry Leider Company
2596,Jerry Weintraub Productions
216,Jersey Films
37497,Jersey Shore
11252,Jesse Films Inc.
26492,Jet Tone Films
540,Jet Tone Production
10257,Jewel Productions
44241,Jewson Film
26241,Jiangsu Broadcasting System
2740,Jigsaw Productions
6254,"Jim Henson Company, The"
6255,Jim Henson Pictures
2721,Jinks/Cohen Company
50084,JoBro Productions & Film Finance
5799,Joanna Productions
23068,Joe Abrams Productions
10698,John Ford Productions
17594,John Goldwyn Productions
1512,John Wells Productions
5225,Johnson Production Group
39443,Jolie Pas
10481,Jolly Film
93381,Jon Kilik
10991,Jon Shestack Productions
46458,Jonathan Krane Group
12666,Jonescompany Productions
22297,Jonesfilm
72634,Jorva Entertainment Productions
11503,Joseph E. Levine Productions
1301,Joseph M. Singer Entertainment
21975,Joseph Nittolo Entertainment
1894,Josephson Entertainment
1298,Jouer Limited
2291,Journeyman Pictures
52592,Jouror Développement
12391,Jouror Productions
55630,Judgement Pictures
11458,Julia Phillips and Michael Phillips Productions
34994,Julijette
17388,July August Productions
19097,Junction Entertainment
23691,Junger Witt Productions
52630,Jungle Book Entertainment
4286,Juno Pix
9375,Juonifilmi
11322,Justin Pictures
17888,K. JAM Media
13837,K.G Productions
23300,K/O Camera Toys
7296,K/O Paper Products
6715,K5 International
22182,KC Medien
596,KC Medien AG
90197,KISS Nation
20157,KMP Film Invest
19479,KOH
2073,Kadokawa Pictures
8758,Kaitz Productions
7385,Kalima Productions GmbH & Co. KG
20376,Kalis Productions GmbH & Co. Zweite KG
728,Kalkaska Productions
23560,Kalkronkie
62367,Kaltenbach Pictures
52591,Kaléo Films
68152,Kamisha Corporation
69587,Kanal Russia 1
7580,Kanbar Entertainment
4169,Kanzaman
72408,Kaos Entertainment
11844,Kaplan/Perrone Entertainment
23502,Karbo Vantas Entertainment
23697,Karla Films
13042,Kartemquin Films
4194,Karz Entertainment
1049,Kasander Film Company
13040,Kasdan Pictures
22684,Kasso Inc. Productions
817,Katalyst Films
22370,Katharina
8735,Kathbur Pictures
26083,Katira Productions GmbH & Co. KG
72565,Kawoosh! Productions DTV I
3623,Kazakhfilm Studios
79963,Keep Your Head
964,Keith Barish Productions
367,Kemp Company
19904,Kenio Films
28382,Kennedy Miller Mitchell
2537,Kennedy Miller Productions
7383,"Kennedy/Marshall Company, The"
3894,Kentucky Fried Theatre
7311,Kerner Entertainment Company
20396,Kernos Filmproduktionsgesellschaft & Company
93101,Keshet Hot
2977,Kevin Messick Productions
2300,Key Creatives
3905,Khussro Films
61307,Kibble Productions
2526,Kickstart Productions
1422,Killer Films
10425,Kim and Jim Productions
4255,Kings Road Entertainment
770,Kingsgate Films
12147,Kingston Film Productions Ltd.
39134,Kino Lorber
353,Kino Vision
16522,Kinofabrika
886,Kinokompaniya CTB
2051,Kinowelt Filmproduktion
65683,Kinowelt Median
1490,Kintop Pictures
21741,Kinétique Inc.
73949,KirchMedia
40456,Kirghizfilm
29031,Kite Runner Holdings
54052,Knickerbocker Films
46961,Knightsbridge Entertainment
10890,Koan Films
6999,Kodansha
55914,Konami
343,Konami Corporation Ltd.
85,Konrad Pictures
76067,Kontsept Film Company
824,Kopelson Entertainment
1687,Korea Capital Investment
3589,Kouf/Bigelow Productions
21914,Kramer & Sigman Films
67035,Kramer-Tornell Productions
25358,Krane Entertainment
8299,Krasnoff Foster Productions
22058,Krisjair
20244,Kudos Film and Television
12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
11930,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
2680,Kurosawa Production Co.
12536,Kurtzman/Orci
19829,Kut Productions
2516,Kuzui Enterprises
1305,L.I.F.T. Production
23751,LA Publicity
24933,LB Productions
8518,LBI Entertainment
75017,LBI Productions
10285,LD Entertainment
4081,LEGO
2490,LGM Productions
73045,LHF Film
68096,LHR Productions Inc.
11145,LIFE(n)
26387,LOVEFiLM International
34034,LStar Capital
25794,LTB Films Limited
50630,La Classe Américaine
2673,La Fabrique de Films
2675,La Parti Productions
67703,La Pasionaria S.r.l.
1992,La Petite Reine
52064,La Piedra Films
22863,La Sexta
53490,La Trini
8845,Ladbroke
19245,Lago Film
11537,Laika Entertainment
126,Lakeshore Entertainment
3323,Land Films Inc.
8057,Langley Park Production
2435,Langley Productions
53014,Lansdown Films
53671,Lantia Cinema & Audiovisivi
22059,Laredo
1163,Larger Than Life Productions
1644,Largo Entertainment
17824,Larry Franco Productions
19731,Lars Productions
778,Las Producciones del Escorpion
12602,Last Waltz Inc.
19108,Latina Pictures
15577,Latitude Media
13552,Laundry Films
5163,Laura Bickford Productions
326,Laura Ziskin Productions
2483,Laurel Entertainment
14180,Laurel Entertainment Inc.
638,Laurel Group
60611,Lauren Levine Productions Inc.
415,Laurence Mark Productions
7733,Laurinfilm
32300,Lava Bear Films
38662,Law Brothers Entertainment
2253,Lawrence Bender Productions
840,Lawrence Gordon Productions
11849,Lawson
20419,Lazio Film Commission
47169,Le Grisbi Productions
5125,Le Pacte
183,Le Studio Canal+
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique
21605,LeBrocquy Fraser Productions
20966,LeVision Pictures
695,Lee Daniels Entertainment
5340,Left Bank Pictures
58659,Left Field Ventures
12193,Left Tackle Pictures
2495,Lefwander Kapitalförvaltning AB
37455,Legend3D
84419,Legendary Entertainment
923,Legendary Pictures
68385,Leiknar Myndir
59391,Lemodeln Model & Talent Agency
27593,Lenfilm Studio
22119,Lennox House Films
11446,Lereby Productions
6973,Les Armateurs
1157,Les Cinémas de la Zone
20409,Les Editions Albert René
1113,Les Films 21
635,Les Films Alain Sarde
13907,Les Films Alyne
7110,Les Films Ariane
2281,Les Films de Beyrouth
2280,Les Films des Tournelles
53,Les Films du Carrosse
54259,Les Films du Jeudi
223,Les Films du Losange
80017,Les Films du Parc
2426,Les Films du Poisson
64,Les Productions Artistes Associés
17873,Les Productions de la Guéville
11544,Les Productions du Chicon
2612,Les Productions du Trésor
7395,Les films du Worso
53392,Leuviah Films
10040,Level 1 Entertainment
25790,Leverage Communications
8539,Leverage Entertainment
8536,Leverage Management
20449,Liaison Films
11239,Liberator Productions
11770,Liberty Films (II)
3316,Liberty Films UK
20938,Liberty Pictures
76466,Liberty Pictures (II)
49793,Liberty Road Entertainment
28810,Libido Cine
17877,Libra Films
6092,Licht/Mueller Film Corporation
8533,Liddell Entertainment
2064,Lietuvos Kinostudija
11266,Lieutenant Productions
23920,LightWorkers Media
3256,Lightning Entertainment
574,Lightstorm Entertainment
11016,Like Mike Productions
1785,Likely Story
59006,Limb from Limb Pictures
28708,Lime Orchard Productions
12018,Limelight Fund
8187,Limelight International Media Entertainment
3683,Limited Edition Productions Inc.
2723,Lin Pictures
11323,Linovo Productions GmbH & Co. KG
4700,Linson Entertainment
54050,Linson Films
2812,Lion Rock Productions
6644,Lions Gate
7035,Lions Gate Entertainments
6574,Lions Gate Family Entertainment
35,Lions Gate Films
7601,Lions Gate Television
7571,LionsGate
1632,Lionsgate
10247,Lip Sync Post
9987,Lipsync Productions
63392,Listen Film
26004,Little Big Film Company
11358,Little Bird
11563,Little Brother Inc.
5704,Little Wave Productions
11234,Little Wolf Entertainment
34441,Littlestar
285,Live Entertainment
37832,Live Screen Pictures
7161,LivePlanet
2200,Liveplanet
2877,Living Films
12410,Lleju Productions
10513,Lobell/Bergman Productions
34044,Lobster Tree
36431,Location Gourmet
7370,Loki Films
84638,Lol Productions
7646,Loma Nasha
6231,London-Cannon Films
19903,Lone Runner Entertainment
23105,Lone Star Film Group
21469,Lone Wolf McQuade Associates
23563,Lonely Dragon
430,Lonely Film Productions GmbH & Co. KG.
41096,Lonetree Entertainment
7219,Long Distance Films
8802,Longfellow Pictures
19828,Lonlink Productions
53626,Loofah Productions
2453,Lord of the Wind
1176,Lorimar Film Entertainment
1887,Lorimar Motion Pictures
11705,Los Hooligans Productions
39328,Lost Rhino Films
74208,Lotus Entertainment (I)
52944,Lotus Pictures
839,Lou Yi Inc.
52942,Loumolo & Co.
28286,Low Spark Films
75278,Lowland Pictures
17021,Lucamar Productions
1,Lucasfilm
29652,Lucky Coffee Productions
25467,Lucky Country Productions
11093,Lucky Monkey Pictures
43271,Lucky Punch
779,Lucky Red
11347,Ludlum Entertainment
11444,Lumiere
21488,Lumiere Motion Picture Company
25129,Lumière Pictures
15361,Luna Pictures
3317,Lunar Industries
46195,Luxembourg Film Fund
90661,Lynch Siderow Productions
13769,Lynda Obst Productions
91005,Lyrick Studios
10898,Légende Entreprises
52660,M Productions
89094,M.G. Films
11261,M6
1115,M6 Films
393,MACT Productions
73955,MBC Beteiligungs Filmproduktion
10791,MBP (Germany)
51708,MBST/Lloyd Productions
36029,MCG
11451,MCL Films S.A.
12246,MDBF Zweite Filmgesellschaft
10828,MDP Worldwide
851,MEDIA Programme of the European Union
87850,MFF (Sound of Thunder)
8878,MFF Feature Film Productions
904,MFP Munich Film Partners
21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
69,MFPV Film
5899,MGM
2230,MGM Television
11960,MGP Productions
76492,MHF Erste Academy Film GmbH & Co. Produktions KG
8848,MHF Zweite Academy Film
658,MI 3 Film
24510,MICA Entertainment
20666,MID Foundation
9209,MK2 Productions
4411,MMC Independent
30299,MMC Studios
59957,MMCB Film Produktion 2004
53905,MMP Erste Filmproduktions
20240,MNP Entreprise
24138,MP Film Management
84799,MPA APSA Academy Film Fund
95018,MPH Entertainment Productions
23457,MPI Media Group
18715,MPN Cologne Film 3
740,MTM Cineteve
746,MTV Films
11534,MTV Productions
25121,MVL Incredible Productions
37580,MVP Films
384,MacDonald/Parkes Productions
2767,Mace Neufeld Productions
1757,Mad Chance
57408,Mad Chance Productions
20154,Mad Hatter Entertainment
8831,Mad Max Films
73493,MadRiver Pictures
12027,Madacy Entertainment
12199,Madhouse Entertainment
11708,Madison 23
21592,Madman Entertainment
85164,"Magic Entertainment, Inc."
5644,Magic Light Pictures
7378,Magical Elves Productions
10986,Magidson Films
23559,Magna Films
29646,Magna Global Entertainment
23227,Magnet Productions
65514,Magnolia Films
44091,Magnolia Mae Films
18188,Magnolia Mae Films
1030,Magnolia Pictures
21717,Magnolia Productions
2236,Maguire Entertainment
41641,Maiden Voyage Pictures
6337,Main Street Movie Company
5024,Mainframe Entertainment
3363,Mainichi Broadcasting System (MBS)
271,Mainstream S.A.
2009,Maipo Film- og TV Produksjon
2630,Majestic Films International
20928,Majestic Films International
445,Major Studio Partners
64899,Make A Move
71702,Making Movies
11506,Maljack Productions
48688,Maloof Motion Pictures
15298,Malpaso Company
171,Malpaso Productions
85720,Malvern Pictures
4220,Management 360
61374,Management Production Entertainment (MPE)
1236,Mandalay Entertainment
551,Mandalay Pictures
6667,Mandalay Vision
12096,Mandarin Films
4054,Mandarin Films Distribution Co.
771,Mandate Pictures
55428,Manderlay
10227,Mandeville Films
20643,Mandragora Movies
24558,Mango Farms
61375,Mangrove Media
2478,Manhattan Project
20719,Manifest Film Company
21882,Manis Film
46137,Manitoba Film & Music
11715,Manitoba Film and Video Production Tax Credit
48545,Mankurt Media
8759,Mann/Roth Productions
54610,Mantello Brothers Productions
53197,Manto Films
60515,Maple Leaf Finance Primeredian Entertainment
52946,Maple Shade Films
33553,Marakesh Films
1627,Maran Film
20249,Marathon Pictures
2527,Marc Platt Productions
54031,March Entertainment
80561,Marcio Garcia Producoes
95063,Marcy Media
1497,Marianne Productions
1010,Marimark Productions
11761,Mark Canton Productions
11362,Mark Gordon Productions
2604,Mark Johnson Productions
16833,Marked Entertainment
14122,Market Square Productions
20926,Marmont Productions
19124,Marmot-film
89628,Maroon Entertainment
24724,Marquis Films Ltd
2908,Mars Distribution
5236,Mars Film Corporation
819,Mars Films
6402,Mars Media Beteiligungs
53997,Mars Production Pty. Ltd.
8801,Marshall Production
3986,Martin Poll Productions
12552,Marty Katz Productions
4650,Marubeni
5374,Marv Films
19551,Marvel Enterprises
7505,Marvel Entertainment
11106,Marvel Knights
420,Marvel Studios
67777,Mass Hysteria Entertainment
707,Matador Pictures
732,Mate Producciones S.A.
67989,Material
2246,Material Entertainment
12139,Material Pictures
74293,Mathematic
48785,Matinee Pictures
87851,Matrix Film Finance
52925,Matt Baer Films
53462,Matt Tolmach Productions
27351,Matten Productions
13554,Matter Productions
1601,Maven Entertainment
4000,Maverick Films
23419,MavroCine Pictures GmbH & Co. KG
56980,Max Stronghold Productions Inc.
11301,Max TV
21460,May 13 Films
50492,May Day Movies
27350,Maybe Movies
34237,Mayfair Entertainment International
22881,Mayhem Pictures
89135,Maysville Pictures
73925,McCann-Erickson
79538,McCreary Entertainment
11146,McDongall Films
28707,McLaughlin Films
20572,McMurdo (Canada) Productions
21382,Mecanismo Films
2226,Media 8 Entertainment
5552,Media Asia Films
11083,Media Asia Group
24212,Media Cooperation One
9129,Media Development Authority (MDA)
29311,Media Farm
13235,Media House Capital
5627,Media Magik Entertainment
3244,Media Pro Pictures
21972,Media Programme of the European Community
2531,Media Rights Capital
86655,Media Rights Capital (MRC)
10888,Mediana Productions Filmgesellschaft
12010,Mediapro
21632,Mediaset España
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG
26282,Mediastream Film GmbH & Co. Productions KG
19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
12451,Mediaworks
61417,Medici Entertainment
7307,Medienboard Berlin-Brandenburg
27317,Medienproduktion Poseidon Filmgesellschaft
12196,Medienproduktion Prometheus Filmgesellschaft
6246,Medusa Film
1702,Medusa Produzione
3438,Melee Entertainment
13351,Melusine Productions
14897,Melvin Frank Production
2124,Melvin Simon Productions
321,Memfis Film
7116,Menageatroz
21110,Merchant Films
20740,Merchant Ivory Productions
2370,Merchant Ivory Productions
11447,Mercury Productions
5568,Mercy Creek Entretainment
3201,Merlin Films
11959,Merlina Entertainment
65815,Metakwon Filmworks
89134,Metal Productions Inc.
7075,Metanoia Films
33304,Meteor Joint Venture
633,Metro Productions
8411,Metro-Goldwyn-Mayer (MGM)
6127,Metro-Goldwyn-Mayer Pictures
656,Metropolitan Filmexport
16419,Metropolitan Films
84889,Michael Alden Productions
11370,Michael De Luca Productions
27551,Michael De Luca Productions
13473,Michael Lobell Productions
1187,Michael London Productions
463,Michael White Productions
58553,Michaels-Goldwyn
67252,Micro Fusion 2003-2
7272,Micro scope
2735,Mid Atlantic Films
3803,Middle Fork Productions
22056,Midnight Picture Show
17887,Midnight Sun Pictures
22705,Midsummer Films
5550,Midwinter Productions Inc.
44992,Miho Film
11912,Mikado Film
2092,Mike Zoss Productions
59367,Mike and Marty Productions
24,Mikona Productions GmbH & Co. KG
1070,Milagro Films
2976,Mile High Productions
77,Milestone Productions
60714,Mili Pictures
5611,Milk & Honey
17491,Milkshake Films
5632,Milky Way Image Company
21904,Mill Film
20356,Millar Gough Ink
19777,Millbrook Farm Productions
2728,Millbrook Pictures
1020,Millenium Films
10254,Millennium Films
6573,Mimran Schur Pictures
8068,Mindfire Entertainment
19508,Mindhunters (UK) Limited
19509,Mindhunters Productie BV
8583,Minds Eye Entertainment
35020,Mindshare Media
74695,Ming Productions
11408,Ministerio de Cultura
78994,Ministère Libanais de la Culture
25818,Ministère de la Culture et de la Communication
72598,Ministère des Affaires étrangères et du Développement International
52729,Minotaur Film Partnership No. 3
6235,Mirabai Films
85165,Miracle Entertainment
2760,Miracle Pictures
932,Mirage Enterprises
205,Mirage Entertainment
30900,Mirage Studios
53009,Miramax
14,Miramax Films
13219,"Mirisch Corporation, The"
90571,Mirisch Pictures
12008,Misha Films
11581,Misher Films
11847,Mitsubishi
12346,Mitteldeutsche Medienförderung (MDM)
5545,Mobra Films
1092,Mockingbird Pictures
32189,Moctesuma Esparza Productions
5444,Mod Producciones
12125,Moguletta
34725,Moho Film
1688,Moho Films
21635,Mojo Films
80449,Mojo Musique
19579,Molinare Investment
4250,Molinare Studios
1269,Momentum Films
19578,Momentum Pictures
22983,Mon Voisin Productions
966,Monarch Pictures
676,Monarchy Enterprises B.V.
77845,Monarchy Enterprises S.a.r.l.
80510,Monkey Dance Productions
19647,Monolith Pictures (III)
69989,Monophonic Inc.
13198,Monsoon Films Private Limited
4607,"Montecito Picture Company, The"
1316,Monterey Productions
2207,Montfort Producciones
9137,Moonlighting Films
25626,Moonrise
22289,Moonstone Entertainment
89720,Mooseport Productions
10031,Morena Films
12183,Morgan & Chan Films
10210,Morgan Creek Productions
3016,Morning Knight
21840,Morningstar Films
75564,Morocco Film Assistance
68079,Morocco Junction Pictures
59952,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)"
54634,Mosaic
748,Mosaic Media Group
5120,Mosfilm
23636,Mostow/Lieberman Productions
865,Motel Films
11337,Motel Movies
76848,Motion Group Pictures
1991,Motion Investment Group
11348,Motion Picture BETA Produktionsgesellschaft
2090,Motion Picture Corporation of America
11061,Motion Picture Corporation of America (MPCA)
20194,Motion Picture JOTA Produktions
19934,Motion Picture KAPPA Produktionsgesellschaft
53006,Motion Picture Production GmbH & Co. Erste KG
11346,Motion Picture THETA Produktionsgesellschaft
2730,Motown Productions
79435,Mott Street Pictures
14373,Moulin Productions Inc.
11575,Movie Central
11551,Movie Central Network
18890,Movie Machine
11635,"Movie Network, The (TMN)"
38618,MovieBank
2776,MovieRoom Productions
53906,Moviemakers Productions (MMP)
563,Movieworld Productions
20478,Moving Picture Company (MPC)
21012,Moving Pictures Media
1727,Movision
5294,Mpower Pictures
2130,Mr. Mudd Production
60747,Mr. Smith Productions
30702,Multicom entertainment
48197,Multitrade
2510,Mundy Lane Entertainment
5583,Mungo Productions
42221,Munich Film Partners & Company (MFP) BTC Productions
3859,Munich Film Partners & Company (MFP) GHS Productions
51199,Munich Film Partners & Company (MFP) MI2 Productions
12214,Munich Film Partners New Century & Company (MFP) Core Productions
83338,Muse Entertainment
6438,Muse Entertainment Enterprises
15231,Muse Productions
10224,Museum Canada Productions
10989,Muskat Filmed Properties
10567,Mutant Enemy Productions
4113,Muti Films
762,Mutual Film Company
32599,My Cactus
738,Myriad Pictures
22898,Mysterious Light
908,Mystery Clock Cinema
5706,Mythic International Entertainment
34982,Mythology Entertainment (II)
8874,N1 European Film Produktions GmbH & Co. KG
29943,N3D Land Productions
2088,NALA Films
7720,NAZZ Productions
4396,NBA Entertainment
2975,NBC Universal Global Networks
20352,NDE Productions
6236,NDF International
8047,NDR
8647,NEW Century
18737,NFH Productions
7587,NGN Productions
15505,NHK
172,NPV Entertainment
7785,NVSH Productions
41248,Nancy Tenenbaum Films
76721,Nanny McPhee Productions
2340,Napoleon Pictures Limited
566,National Film & Video Foundation of South Africa
17027,National Film Board of Canada (NFB)
503,National Film Development Corporation of India
11493,National Film Finance Corporation (NFFC)
464,National Film Trustee Company
17700,National Film and Television School (NFTS)
11522,National Geographic Entertainment
2471,National Geographic Society
1270,National Lottery
20456,National Lottery through UK Film Council
45689,Native Pictures Productions
804,Natural Nylon Entertainment
4718,Naya Films S.A.
2882,Neal H. Moritz Productions
1522,Neal Street Productions
11627,Necropia
4508,Nederlands Fonds voor de Film
12023,Nederlandse Programma Stichting (NPS)
50490,NeeNee Productions
8188,Neelmudra Entertainment
22700,Neighborhood Watch
365,Nelson Entertainment
2811,Neo Art & Logic
24097,NeoReel
4903,Nero Films
8858,NetFlix
38005,Neufeld Rehme Productions
14684,Neunte Babelsberg Film
37498,Neverland Films
572,New Amsterdam Entertainment
5124,New Artists Alliance
10165,New Century Entertainment Corporation
12886,New Crime Productions
1947,New Deal Productions
41671,New Kingdom Pictures
939,New Legacy
12,New Line Cinema
8781,New Line Productions
7055,New Oz Productions
49512,New Picture Company
2649,New Real Films
67171,New Redemption Pictures
10104,New Regency Pictures
6741,New Romero
54531,New Sky Communications Inc.
418,New South Wales Film & Television Office
3855,New Upstairs Productions
15117,New Visions Pictures
2953,New Wave Entertainment
1950,New World Pictures
294,New Zealand Film Commission
12327,New Zealand Film Production Fund
12248,New Zealand Large Budget Screen Production Grant
20668,New Zealand Post Digital and Visual Effects Grant
46625,Newbridge Film Capital
38178,Newcomm
382,Newman-Foreman Productions
16791,Newman/Tooley Films
506,Newmarket Capital Group
28,Newmarket Films
44996,News On Request (NOR)
3439,Next Day Air Productions
1633,Next Entertainment
921,Next Wednesday Productions
7561,Nexus Factory
12516,Nibariki
11831,Nic Arts
8073,Nick Wechsler Productions
4859,Nickelodeon Animation Studios
2348,Nickelodeon Movies
3860,Nides/McCormick Productions
6006,Night Chronicles
3344,Night Light Films
24133,Night and Day Pictures
7636,Nimar Studios
11672,Nimbus Film Productions
1693,Nina Saxon Film Design
51772,Nine Yards Productions
51771,Nine Yards Two Productions
12288,Nintendo
1202,Nippon Film Development and Finance Inc.
20192,Nippon Television Network (NTV)
46875,Nitrogen Studios Canada
53195,Nix Films
3851,No Frills Film Production
16718,No Limit Films
3561,No Matter Pictures
24039,No Prisoners Productions
79209,No Such Productions
35846,No Trace Camping
2149,Noble Nomad Pictures
40366,Noble Pictures
358,Noel Gay Motion Picture Company
12467,Nomadic Pictures
5630,Non-Stop Productions
7792,Noodles Production
67153,Nora Ephron Productions
4176,Nord-Ouest Productions
7201,Norddeutscher Rundfunk (NDR)
156,Nordic Film
235,Nordisk Film
8555,Nordisk Film- & TV-Fond
8828,Norman Twain Productions
22637,North Box Productions
91543,North West Vision
1804,North by Northwest Entertainment
1918,NorthSee
11667,Northern Ireland Screen
8816,Northern Lights Entertainment
8714,Northern Lights Films
45785,Northmen Productions
16379,Northshore Investments Ltd.
21541,Northstar International
9353,Northwood Productions
11068,Nostromo Pictures
80405,Nothing But a Man Company
283,Notting Hill Pictures
27197,Noujaim Films
753,Nouvelles Éditions de Films (NEF)
29064,Novaya Zemlya
1168,Novo Arturo Films
1996,Novo RPI
74795,Nu Boyana Film Studios
34070,Nu Boyana Viburno
25473,Nu Image / Millennium Films
713,Nu Image Entertainment
22443,Nu Image Entertainment GmbH
925,Nu Image Films
21543,Nu-Image Films
41963,NuAmerica Entertainment
3840,Numb Gums Production Inc.
11752,Number 9 Films
34338,Number 9 Films
75348,Nunez-Gowan
24014,Nutcracker Holdings
1620,Nuyorican Productions
51929,Nvizible
5682,O Entertainment
3396,O.N.C. Entertainment
345,O2 Filmes
12325,OLC / Rights Entertainment
40789,ONO
55528,Oak Productions
33831,Oasis Films
24970,Obelisk Productions
25838,Occupant Entertainment
14712,Occupant Films
19498,Ocean Films
7433,Ocean Pictures
4634,Oceana Media Finance
1266,Octagon Films
236,October Films
14362,October Pictures
35404,Od Shots
3263,Odd Lot Entertainment
36209,OddLot Entertainment
22209,Odeon Films
1712,Odessa Films
69485,Odin
1718,Odyssey
3539,Odyssey Entertainment
17161,Odyssey Media
3139,Off Color Films
3768,Off Hollywood Pictures
567,Office Kitano
2378,Offspring Entertainment
1711,Ognon Pictures
19933,Oil Flick Films No.2
53656,Old Bull Pictures
12426,Oleandor Productions
7291,Olive Bridge Entertainment
53638,Ollin Studio
57624,Olsen Levy
7400,Olympus Pictures
23513,Ombra Films
2729,Omnilab Media
59725,On Entertainment
20341,On My Own
11802,Onda Entertainment
77798,"One Media, The"
7154,One Race Films
1225,One Race Productions
46958,One Way Productions
5725,One World Films
22210,Ontario Film Development Corporation
54606,Ontario Film and Television Tax Credit (OFTTC)
11576,Ontario Media Development Corporation (OMDC)
2203,Onyx Films
5698,Oops Doughnuts Productions
547,Open City Films
10427,Open Road Films
16313,Open Road Films (II)
66328,Opperman Viner Chrystyn Entertainment
54004,Optional Pictures
6477,Opus Film
7270,Opus Pictures
11620,Orange Cinéma Séries
15433,Orange Studios
13298,Oregon Film Factory
14734,Oren Peli / Brian Witten Pictures
76266,Oriental DreamWorks
3315,Origen Producciones Cinematograficas S.A.
8088,Origin Pictures
24041,Origin Systems Inc.
333,Original Film
2292,Original Media
4234,Original Pictures
34397,Origo Film Group
41,Orion Pictures
10212,Orion-Nova Productions
354,Orly Films
2325,Orsay Films
4748,Oscilloscope Laboratories
2019,Osiris Films
11265,Osiris Productions
2795,Ott Medien
71960,Our Stories Films
879,Out of the Blue... Entertainment
2180,Outerbanks Entertainment
889,Outlaw Productions
19507,Outlaw Productions (I)
13444,Outlaw Sinema
19511,Outlaw Victoria Productions Inc.
25886,Outpost Studios
25919,Ovation Entertainment
40541,Over Under Media
12485,Overbrook Entertainment
907,Overbrook Films
10808,Overnight Films
888,Overseas FilmGroup
12807,Overture Films
15395,Oz Productions Ltd.
2617,Ozla Pictures
4777,Ozla Productions
11440,Ozumi Films
5826,PBS
84637,PIC Agency
21636,PK Pictures
79522,POP6
427,PSO International
520,Pacific Data Images (PDI)
4024,Pacific Film and Television Commission
7893,Pacific Renaissance Pictures Ltd.
15829,Pacific Standard
11324,Pacific Title and Art Studio
1280,Pacific Western
10926,Pacifica Film
3110,Paco Cinematografica
30268,Pain Unlimited GmbH Filmproduktion
927,Palace Pictures
76446,Palatine Étoile 12
8841,Pale Morning Dun
9079,Palladium Film
2379,Palladium Productions
49152,PalmStar Media
89303,Palo Vista Productions
11371,Palomar Pictures (II)
12146,Palomar Pictures International
2893,Palpable Productions
18921,Pam Williams Productions
13199,Pan Nalin Pictures
58135,Pana Film
13680,Panacea Entertainment
3769,Panamax Films
10426,Panay Films
12408,Panda Productions Inc.
49697,Pandemonium Productions
185,Pandora Cinema
254,Pandora Filmproduktion
5329,Pandora Pictures
1656,Pangaea
5561,Panorama Films
13395,Panorama Media
8573,Pantelion Film
58399,Pantelion Films
8746,Papercut Films
17668,Par-Par Productions
1012,Parabolic Pictures
255,Paradis Films
28360,Paradise City
38616,Paradise Productions
22949,Paradise/MGN
6819,Paradox Entertainment
24217,Paragon Entertainment Corp.
3055,Paragon Films Ltd.
16486,Parallel Film Productions
5122,Parallel Films
18575,Parallel Pictures
48792,Parallel Zide
6033,Paramount
24955,Paramount Animation
2315,Paramount Classics
4,Paramount Pictures
838,Paramount Vantage
11733,Pariah
1271,Pariah Entertainment Group
7169,Park Ex Pictures
21871,Park Films
57346,Park Lane Productions
13466,Park Pictures
12329,Park Road Post
68599,Parker Film Company
