actor_id,actor_name,gender,gender_label
16861,John Hawkes,2,Male
11512,John Heard,2,Male
74427,John Hensley,2,Male
126656,John Holland,0,Unknown
1188193,John Hoogenakker,0,Unknown
5049,John Hurt,2,Male
6593,John Huston,2,Male
14502,John Ireland,2,Male
1226707,John Judd,2,Male
10597,John Junkin,2,Male
1375084,John Kane,0,Unknown
51878,John Kani,2,Male
31365,John Kassir,2,Male
1602370,John Kazek,2,Male
95970,John Killoran,0,Unknown
9876,John Kitzmiller,0,Unknown
17697,John Krasinski,2,Male
14101,John Larroquette,2,Male
104342,John Laughlin,2,Male
45113,John Lazar,0,Unknown
113461,John Legend,2,Male
5723,John Leguizamo,2,Male
10592,John Lennon,2,Male
65642,John Light,2,Male
12074,John Lithgow,2,Male
105237,John Lloyd Fillingham,2,Male
11389,John Lone,2,Male
550549,John MacMillan,2,Male
21021,John Maclaren,0,Unknown
37154,John Magaro,2,Male
4251,John Mahoney,2,Male
6949,John Malkovich,2,Male
89246,John Marshall,2,Male
77681,John Matshikiza,2,Male
64120,John Matuszak,2,Male
16459,John McConnell,2,Male
63371,John McDonnell,2,Male
215157,John McEnroe,0,Unknown
53010,John McIntire,2,Male
559766,John McLaughlin,0,Unknown
16558,John McLiam,2,Male
13728,John McMartin,2,Male
8265,John Michael Higgins,2,Male
1116442,John Morris,0,Unknown
12642,John Neville,2,Male
1374152,John Newberg,0,Unknown
52420,John Newton,2,Male
40543,John Ortiz,2,Male
102576,John Otrin,2,Male
1190851,John P. Fertitta,0,Unknown
92557,"John P. Navin, Jr.",2,Male
15213,John P. Ryan,2,Male
52907,John Paisley,2,Male
59872,John Pankow,2,Male
1081407,John Parsons,0,Unknown
43464,John Patrick Amedori,2,Male
15337,John Polson,2,Male
44060,John Posey,2,Male
42724,John Prosky,2,Male
147725,John Prudhont,0,Unknown
95638,John Pyper-Ferguson,2,Male
33343,John Ralston,2,Male
18649,John Randolph,2,Male
7907,John Ratzenberger,2,Male
655,John Rhys-Davies,2,Male
27772,John Ritter,2,Male
19197,John Robinson,2,Male
55425,John Ross Bowie,2,Male
60205,John Rothman,2,Male
91447,John Rowe,2,Male
44261,John Rubinstein,2,Male
4304,John Russell,2,Male
47879,John Savage,2,Male
11163,John Saxon,2,Male
55779,John Schneider,2,Male
506,John Scurti,2,Male
86390,John Sebastian,0,Unknown
26860,John Sessions,2,Male
36900,John Sharian,2,Male
162927,John Shepherd,2,Male
940,John Shrapnel,2,Male
21134,John Slattery,2,Male
34691,John Spencer,2,Male
57082,John Stockwell,2,Male
599196,John Taylor,0,Unknown
27143,John Tench,0,Unknown
8659,John Terry,2,Male
7321,John Thomson,2,Male
28002,John Tormey,2,Male
8891,John Travolta,2,Male
237532,John Trudell,0,Unknown
1241,John Turturro,2,Male
112872,John Valby,0,Unknown
87707,John Ventimiglia,2,Male
17580,John Vernon,2,Male
1470323,John W. Momrow,0,Unknown
1109247,John Walsch,0,Unknown
4165,John Wayne,2,Male
12816,John Welsh,2,Male
56902,John Witherspoon,2,Male
8937,John Wood,2,Male
106844,John Young,0,Unknown
11077,John de Lancie,0,Unknown
5972,John Álex Toro,0,Unknown
1321308,Johnathan Hurley,0,Unknown
51670,Johnathon Schaech,2,Male
1134660,Johnnie Brannon,0,Unknown
59783,Johnny A. Sanchez,2,Male
1326419,Johnny A. Wright,0,Unknown
565526,Johnny Anfone,0,Unknown
211929,Johnny Chavez,2,Male
85,Johnny Depp,2,Male
555218,Johnny Faenza,0,Unknown
1121400,Johnny Flynn,0,Unknown
16478,Johnny Galecki,2,Male
32300,Johnny Harris,2,Male
555854,Johnny Hazzard,2,Male
9656,Johnny Knoxville,2,Male
35819,Johnny Lever,2,Male
51455,Johnny Lewis,2,Male
419327,Johnny Marr,0,Unknown
21798,Johnny Messner,2,Male
124079,Johnny Puleo,2,Male
231256,Johnny Russell,0,Unknown
1295282,Johnny Sequoyah,1,Female
4099,Johnny Seven,2,Male
27104,Johnny Simmons,2,Male
12796,Johnny Strong,2,Male
127451,Johnny Trí Nguyễn,2,Male
52889,Johnny Vegas,2,Male
73589,Johnny Whitworth,2,Male
53401,Johnny Williams,2,Male
1314583,Johnny Zander,0,Unknown
13602,Joie Lee,1,Female
966742,Joleigh Fioravanti,1,Female
68276,Jolene Blalock,1,Female
93218,Jolie Vanier,0,Unknown
17866,Jon Abrahams,2,Male
19498,Jon Bernthal,2,Male
32362,Jon Bon Jovi,2,Male
312,Jon Brion,2,Male
69718,Jon Cryer,2,Male
116339,Jon Delfin,0,Unknown
15277,Jon Favreau,2,Male
100586,Jon Foo,2,Male
20132,Jon Foster,2,Male
1190704,Jon Garrison,0,Unknown
9629,Jon Gries,2,Male
65717,Jon Hamm,2,Male
53926,Jon Heder,2,Male
555215,Jon Hunter,0,Unknown
21358,Jon Kit Lee,0,Unknown
1316023,Jon Kortajarena,2,Male
16165,Jon Lovitz,2,Male
4253,Jon Polito,2,Male
288,Jon Seda,2,Male
1296699,Jon Shone,0,Unknown
12219,Jon Stewart,2,Male
945302,Jon Ted Wynne,2,Male
4602,Jon Tenney,2,Male
10127,Jon Voight,2,Male
51297,Jonah Bobo,2,Male
21007,Jonah Hill,2,Male
119224,Jonas Armstrong,0,Unknown
566080,Jonas Bloquet,2,Male
1084974,Jonas Valanciunas,0,Unknown
206965,Jonathan Ahdout,2,Male
1331426,Jonathan Alpert,0,Unknown
28477,Jonathan Aris,2,Male
71554,Jonathan B. Wright,2,Male
783,Jonathan Banks,2,Male
76996,Jonathan Bennett,2,Male
1052102,Jonathan Blow,0,Unknown
554096,Jonathan Boulden,0,Unknown
17680,Jonathan Brewer,2,Male
127263,Jonathan Burn,0,Unknown
17108,Jonathan Caouette,2,Male
1762960,Jonathan Chapin,0,Unknown
77262,Jonathan Chase,2,Male
51937,Jonathan Cherry,2,Male
129765,Jonathan Cohen,0,Unknown
178051,Jonathan Coogan,0,Unknown
93646,Jonathan Crombie,2,Male
1224566,Jonathan D. Mellor,2,Male
1070744,Jonathan Erickson Eisley,0,Unknown
2388,Jonathan Frakes,2,Male
221611,Jonathan Groff,0,Unknown
123037,Jonathan Harris,0,Unknown
89499,Jonathan Hernandez,0,Unknown
974420,Jonathan Hilario,2,Male
8537,Jonathan Hyde,2,Male
23495,Jonathan Jackson,2,Male
95137,Jonathan Keltz,2,Male
67778,Jonathan Lipnicki,2,Male
58477,Jonathan Loughran,0,Unknown
1649191,Jonathan Louis,2,Male
1449382,Jonathan Moffett,0,Unknown
113749,Jonathan Oldham,0,Unknown
166944,Jonathan Osser,2,Male
23534,Jonathan Potts,2,Male
378,Jonathan Pryce,2,Male
1562478,Jonathan Race,0,Unknown
1244,Jonathan Rhys Meyers,2,Male
21047,Jonathan Sadowski,2,Male
55265,Jonathan Silverman,2,Male
53283,Jonathan Taylor Thomas,2,Male
17243,Jonathan Tucker,2,Male
52702,Jonathan Walker,2,Male
13593,Jonathan Winters,2,Male
78662,Jonathon Trent,2,Male
1052086,Jonny Acker,0,Unknown
1552148,Jonny Beauchamp,0,Unknown
9012,Jonny Lee Miller,2,Male
75130,Jonny Pasvolsky,2,Male
928575,Jonny Weston,0,Unknown
1137370,Jonshel Alexander,0,Unknown
78323,Joon Park,2,Male
149550,Jordan Baker,1,Female
137391,Jordan Brower,2,Male
77090,Jordan Carlos,0,Unknown
1290,Jordan Fry,2,Male
239464,Jordan Hayes,1,Female
69932,Jordan Houston,0,Unknown
20492,Jordan Ladd,1,Female
80676,Jordan Nagai,2,Male
54476,Jordan Prentice,0,Unknown
1321309,Jordan Savage,0,Unknown
558923,Jordan Trovillion,0,Unknown
22123,Jordana Brewster,1,Female
39481,Jordana Spiro,1,Female
928306,Jordenn Thompson,0,Unknown
59215,Jordi Caballero,2,Male
31384,Jordi Mollà,2,Male
224842,Jordin Sparks,1,Female
188347,Jorge Diaz,0,Unknown
1239649,Jorge Gutiérrez,0,Unknown
1154984,Jorge Mautner,2,Male
264,Jorge Salinas,2,Male
147878,Jorge Yamam,2,Male
74087,Jose Luis De Jesus Miranda,0,Unknown
20191,Jose Pablo Cantillo,0,Unknown
72795,Josef Abrhám,2,Male
43554,Josef Altin,2,Male
14792,Josef Sommer,2,Male
19909,Josep Maria Pou,2,Male
21108,Joseph Anderson,2,Male
55628,Joseph Arsenault,0,Unknown
77092,Joseph Badalucco Jr.,0,Unknown
1336755,Joseph Beattie,0,Unknown
54444,Joseph Bennett,0,Unknown
46946,Joseph Bologna,2,Male
58003,Joseph Bottoms,2,Male
1137371,Joseph Brown,0,Unknown
121144,Joseph Campanella,2,Male
33528,Joseph Cross,2,Male
58620,Joseph D. Reitman,2,Male
1519318,Joseph E. Murray,0,Unknown
12763,Joseph Fiennes,2,Male
225610,Joseph Gilgun,2,Male
24045,Joseph Gordon-Levitt,2,Male
73127,Joseph Julian Soria,2,Male
20626,Joseph Maher,2,Male
119783,Joseph Mawle,2,Male
72100,Joseph May,2,Male
4787,Joseph Mazzello,2,Male
141458,Joseph McKenna,2,Male
80881,Joseph Porter,0,Unknown
13605,Joseph Rigano,2,Male
97058,Joseph Runningfox,0,Unknown
5415,Joseph Rye,2,Male
103899,Joseph Simmons,0,Unknown
47770,Joseph Siravo,2,Male
5252,Joseph Sweeney,0,Unknown
1386078,Joseph Tello,0,Unknown
10650,Joseph Thiaka,2,Male
9872,Joseph Wiseman,2,Male
108037,Josh Berry,2,Male
204420,Josh Blacker,0,Unknown
233276,Josh Bolt,2,Male
16851,Josh Brolin,2,Male
2694,Josh Charles,2,Male
19536,Josh Duhamel,2,Male
1044946,Josh Evans,0,Unknown
216,Josh Flitter,2,Male
54415,Josh Gad,2,Male
117470,Josh Groban,2,Male
52419,Josh Hamilton,2,Male
2299,Josh Hartnett,2,Male
58963,Josh Henderson,2,Male
27972,Josh Hutcherson,2,Male
6164,Josh Lucas,1,Female
124471,Josh Meyers,2,Male
33489,Josh Mostel,2,Male
6181,Josh Pais,2,Male
15760,Josh Peck,2,Male
928532,Josh Pence,0,Unknown
1174106,Josh Perry,2,Male
56162,Josh Randall,0,Unknown
167661,Josh Ryan Evans,0,Unknown
21882,Josh Stamberg,2,Male
40039,Josh Stewart,2,Male
67712,Josh Strait,0,Unknown
1279814,Josh Wiggins,2,Male
283815,Josh Wise,0,Unknown
62816,Josh Zuckerman,2,Male
63109,Joshua Alba,2,Male
51802,Joshua Ballard,2,Male
81096,Joshua Close,2,Male
78150,Joshua Cox,2,Male
197872,Joshua Fardon,0,Unknown
11866,Joshua Jackson,2,Male
26852,Joshua Leonard,2,Male
1394375,Joshua McGuire,2,Male
993846,Joshua McIvor,2,Male
84275,Joshua Olatunde,0,Unknown
1738402,Joshua Ray Bell,0,Unknown
212184,Joshua Rush,2,Male
74600,Joshua Tickell,2,Male
227886,Joshua Weigel,0,Unknown
109102,Josiah Trager,0,Unknown
78429,Josie Ho,1,Female
14324,Joss Ackland,2,Male
25442,Joss Stone,1,Female
167325,Jossara Jinaro,1,Female
16311,José Calvo,2,Male
937447,José Carlos Rodríguez,2,Male
47885,José Carlos Ruiz,2,Male
1577838,José Lavat,0,Unknown
43323,José Luis García Pérez,2,Male
1351450,José Manuel Orozco Angulo,0,Unknown
14822,José Nieto,0,Unknown
25815,José Quaglio,0,Unknown
271,José Sefami,0,Unknown
55836,José Wilker,2,Male
10963,José Zúñiga,2,Male
16868,José Ángel Egido,0,Unknown
1277549,Jovanny Venegas,0,Unknown
52847,Joy Bryant,1,Female
93466,Joyce Brabner,1,Female
1213599,Joyce Guy,1,Female
18668,Joyce Haber,1,Female
37445,Joyce Mackenzie,0,Unknown
1171895,João Acaíabe,0,Unknown
13657,Jsu Garcia,2,Male
1290765,Juan Camillo Roman Estrada,0,Unknown
1395096,Juan Carlos Copes,0,Unknown
116714,Juan Carlos Hernández,0,Unknown
1499081,Juan Carlos Montoya,0,Unknown
36277,Juan Echanove,2,Male
1187084,Juan Eduardo Palacios,0,Unknown
1607,Juan Fernández,2,Male
1061778,Juan Inciarte,2,Male
84714,Juan José Campanella,2,Male
115475,Juan Maria Almonte,2,Male
85613,Juan Riedinger,2,Male
122514,Juana Collignon,0,Unknown
169476,Jud Tylor,1,Female
52860,Judah Friedlander,2,Male
41039,Judd Apatow,2,Male
6167,Judd Hirsch,2,Male
990136,Judd Lormand,2,Male
21624,Judd Nelson,2,Male
8693,Jude Ciccolella,2,Male
9642,Jude Law,2,Male
1445602,Jude Swanberg,0,Unknown
1255296,Jude Wright,0,Unknown
777,Judge Reinhold,2,Male
5309,Judi Dench,1,Female
1093154,Judit Viktor,0,Unknown
3362,Judith Anderson,1,Female
16216,Judith Barsi,1,Female
45041,Judith Hoag,1,Female
80415,Judith Light,1,Female
119864,Judith Malina,1,Female
51610,Judith McConnell,1,Female
1024412,Judith Novgrod,1,Female
14797,Judith Roberts,1,Female
44185,Judith Scott,1,Female
81494,Judy Cook,0,Unknown
351,Judy Davis,1,Female
9066,Judy Garland,1,Female
41234,Judy Geeson,1,Female
1427426,Judy Gichohi,0,Unknown
20750,Judy Greer,1,Female
110316,Judy Kuhn,1,Female
5532,Judy McIntosh,1,Female
33448,Judy Parfitt,0,Unknown
1383296,Judy Tatum,0,Unknown
1243551,Judy Toll,0,Unknown
60805,Jukka Hilden,2,Male
168974,Julanne Chidi Hill,0,Unknown
42286,Julene Renee,1,Female
24502,Jules Sitruk,0,Unknown
998210,Juli Drajkó,1,Female
1239372,Julia Chantrey,0,Unknown
1836,Julia Davis,0,Unknown
137471,Julia Deakin,1,Female
148135,Julia Ford,1,Female
936970,Julia Garner,1,Female
3932,Julia Jentsch,1,Female
77095,Julia K. Murney,0,Unknown
15886,Julia Louis-Dreyfus,1,Female
16578,Julia Nickson,1,Female
15887,Julia Ormond,1,Female
1204,Julia Roberts,1,Female
53328,Julia Sawalha,1,Female
12041,Julia Stiles,1,Female
11806,Julia Sweeney,1,Female
992718,Julia Taylor Ross,1,Female
1286,Julia Winter,1,Female
144860,Julian Cheung,0,Unknown
163917,Julian Gamble,0,Unknown
740,Julian Glover,2,Male
20402,Julian McMahon,2,Male
47628,Julian Morris,2,Male
2320,Julian Richings,2,Male
6104,Julian Sands,2,Male
100261,Julian Scott Urena,0,Unknown
5473,Julian Wadham,2,Male
1331430,Juliana Johnson,0,Unknown
93654,Juliana Kiehl,0,Unknown
8797,Juliane Köhler,1,Female
78430,Julianna Guill,1,Female
25654,Julianna Margulies,1,Female
1231,Julianne Moore,1,Female
86034,Julianne Nicholson,1,Female
1225091,Julianne White,0,Unknown
5823,Julie Andrews,1,Female
35551,Julie Benz,1,Female
31171,Julie Bowen,1,Female
13364,Julie Cox,1,Female
3464,Julie Dawn Cole,0,Unknown
1146,Julie Delpy,1,Female
587207,Julie Engelbrecht,1,Female
54292,Julie Ferrier,1,Female
68769,Julie Gonzalo,1,Female
14415,Julie Hagerty,1,Female
2750,Julie Harris,1,Female
12487,Julie Khaner,1,Female
63942,Julie Michaels,1,Female
1195590,Julie Mintz,0,Unknown
65745,Julie Osburn,0,Unknown
558544,Julie Patterson,0,Unknown
558205,Julie R. Ølgaard,1,Female
80116,Julie Strain,1,Female
477,Julie Walters,1,Female
24305,Julie White,1,Female
59627,Julie-Marie Parmentier,1,Female
988418,Julien Maurel,0,Unknown
18066,Juliet Aubrey,1,Female
40656,Juliet Howland,0,Unknown
6238,Juliet Stevenson,1,Female
1137,Juliette Binoche,1,Female
98583,Juliette Cummins,1,Female
3196,Juliette Lewis,1,Female
1058088,Julio Bekhor,0,Unknown
1611977,Julio C. Peña,0,Unknown
36634,Julio Cedillo,2,Male
57417,Julio Sandoval,0,Unknown
1400938,Julissa Lopez,0,Unknown
6772,Julius Harris,2,Male
88125,Julius Ritter,0,Unknown
85067,Jumayn Hunter,2,Male
26997,Jun Hee Lee,0,Unknown
28767,June Carter Cash,1,Female
83873,June Diane Raphael,0,Unknown
15098,June Foray,1,Female
41255,June Havoc,1,Female
91489,June Jago,0,Unknown
13997,June Lockhart,1,Female
35515,June Squibb,1,Female
83682,Jung Jae-young,2,Male
17120,Jung Woo-sung,2,Male
36594,Juno Temple,1,Female
1265313,Juris Laucinsh,0,Unknown
59017,Jurnee Smollett,1,Female
21180,Justin Bartha,2,Male
51392,Justin Berfield,2,Male
150810,Justin Bieber,2,Male
1192652,Justin Braine,0,Unknown
1151357,Justin Case,0,Unknown
20746,Justin Chambers,2,Male
503,Justin Chatwin,2,Male
65225,Justin Chon,1,Female
1131555,Justin Elvin,0,Unknown
583457,Justin Gordon,2,Male
20301,Justin Kirk,2,Male
130536,Justin Kline,2,Male
160082,Justin Lazard,2,Male
15033,Justin Long,2,Male
76514,Justin Mader,2,Male
208956,Justin Martin,2,Male
104000,Justin McGuire,0,Unknown
57389,Justin Pierce,2,Male
111446,Justin Rice,2,Male
15009,Justin Theroux,2,Male
12111,Justin Timberlake,2,Male
37006,Justin Urich,2,Male
74136,Justin Welborn,2,Male
95517,Justina Machado,1,Female
1174143,Justine Herron,0,Unknown
165458,Justine Johnston,0,Unknown
42705,Justine Waddell,1,Female
1552440,Juston Street,0,Unknown
5646,Justus von Dohnányi,2,Male
1349442,Jusuf Kalla,0,Unknown
580692,Jérémie Quaegebeur,0,Unknown
54170,Jérôme Commandeur,2,Male
93592,Jérôme Deschamps,0,Unknown
47825,Jérôme Le Banner,2,Male
47177,Jørgen Langhelle,2,Male
74278,K. C. Collins,2,Male
73830,K. D. Aubert,1,Female
20388,KaDee Strickland,1,Female
10510,Kabir Bedi,2,Male
114760,Kacey Clarke,1,Female
22306,Kad Merad,2,Male
66554,Kadeem Hardison,2,Male
972270,Kaden Leos,0,Unknown
21633,Kai Lennox,2,Male
1694511,Kaira Akita,1,Female
95102,Kaitlin Olson,1,Female
563643,Kaitlyn Wong,1,Female
1047653,Kal Bennett,0,Unknown
53493,Kal Penn,2,Male
1520267,Kala Alexander,0,Unknown
589133,Kalafatic Poole,0,Unknown
1451506,Kalani Queypo,0,Unknown
53862,Kaley Cuoco,1,Female
89462,Kali Hawk,1,Female
149665,Kali Rocha,1,Female
146957,Kalki Koechlin,1,Female
83480,Kamal Ahmed,2,Male
1266854,Kamber Hejlik,0,Unknown
62596,Kane Hodder,2,Male
65198,Kane Kosugi,2,Male
1299317,Kang Hye-jung,1,Female
80655,Kang Seong-jin,2,Male
109060,Kang Shin-il,2,Male
85470,Kangana Ranaut,1,Female
70787,Kaniehtiio Horn,1,Female
20332,Kaoru Kobayashi,2,Male
929905,Kara Hayward,1,Female
111923,Karan Brar,2,Male
1008479,Karan Sharma,0,Unknown
1109702,Karan Soni,2,Male
14414,Kareem Abdul-Jabbar,2,Male
37233,Kareena Kapoor,1,Female
10841,Karel Roden,2,Male
650,Karen Allen,1,Female
30489,Karen Austin,1,Female
8963,Karen Black,1,Female
79124,Karen David,1,Female
87055,Karen Disher,1,Female
58429,Karen Ford,0,Unknown
543261,Karen Gillan,1,Female
41744,Karen Kirschenbauer,0,Unknown
145747,Karen Kopins,1,Female
148105,Karen Mendelson,0,Unknown
57831,Karen Mok,0,Unknown
1398879,Karen Pittman,0,Unknown
16215,Karen Young,1,Female
932680,Karena Ng,0,Unknown
67521,Kari Sylwan,0,Unknown
56152,Kari Wuhrer,1,Female
61997,Karin Anna Cheung,1,Female
10073,Karin Dor,1,Female
58395,Karin Konoval,1,Female
11068,Karina Lombard,1,Female
1115320,Karine Teles,0,Unknown
7040,Kario Salem,2,Male
154531,Karis Paige Bryant,0,Unknown
76233,Karisma Kapoor,0,Unknown
147724,Karissa Shannon,0,Unknown
573,Karl Bruckschwaiger,2,Male
1108894,Karl Claude,0,Unknown
1303831,Karl E. Landler,2,Male
27176,Karl Geary,2,Male
90744,Karl Girolamo,2,Male
1327613,Karl Glusman,2,Male
30936,Karl John,0,Unknown
9857,Karl Malden,2,Male
559200,Karl Sundby,0,Unknown
209193,Karl Thaning,2,Male
1372,Karl Urban,2,Male
19860,Karl Yune,2,Male
210829,Karolina Wydra,0,Unknown
17819,Karoline Eckertz,0,Unknown
24977,Karra Elejalde,2,Male
80987,Karyn Parsons,1,Female
1788827,Kashish,0,Unknown
1511092,Kassidy Serbus,0,Unknown
52852,Kat Dennings,1,Female
159962,Kat Graham,1,Female
549981,Katarina Cas,1,Female
1322689,Katarina Garcia,0,Unknown
11110,Kate Ashfield,1,Female
57278,Kate Beahan,1,Female
3967,Kate Beckinsale,1,Female
7517,Kate Bosworth,1,Female
20879,Kate Burton,1,Female
54478,Kate Butler,1,Female
105363,Kate Connor,1,Female
111739,Kate Dollenmayer,0,Unknown
81578,Kate Graham,1,Female
11884,Kate Greenhouse,1,Female
73204,Kate Hewlett,1,Female
191855,Kate Higgins,1,Female
11661,Kate Hudson,1,Female
1785189,Kate Kneeland,1,Female
102760,Kate Lynch,1,Female
21344,Kate Lynn Evans,0,Unknown
71282,Kate Magowan,0,Unknown
51072,Kate Mara,1,Female
1240487,Kate McKinnon,1,Female
132354,Kate Micucci,1,Female
214695,Kate Miner,0,Unknown
57346,Kate Nauta,1,Female
18794,Kate Nelligan,1,Female
5351,Kate Shindle,1,Female
932076,Kate Siegel,1,Female
974317,Kate Upton,1,Female
19740,Kate Vernon,1,Female
61114,Kate Walsh,1,Female
204,Kate Winslet,1,Female
36628,Kate del Castillo,1,Female
51798,Katee Sackhoff,1,Female
1140163,Katelynn Rodriguez,0,Unknown
18980,Katey Sagal,1,Female
60739,Kath Soucie,1,Female
27136,Katharine Isabelle,1,Female
77088,Katharine McPhee,1,Female
9594,Katharine Ross,0,Unknown
15012,Katharine Towne,0,Unknown
211488,Katherine Boecher,0,Unknown
59218,Katherine Cunningham-Eves,1,Female
25541,Katherine Heigl,1,Female
381,Katherine Helmond,1,Female
968006,Katherine McNamara,1,Female
122231,Katherine Moennig,1,Female
74158,Katherine Parkinson,1,Female
77795,Katherine Waterston,1,Female
26723,Katheryn Winnick,1,Female
76000,Kathi Copeland,1,Female
7210,Kathleen Freeman,1,Female
23625,Kathleen Gati,1,Female
1313348,Kathleen Mackey,0,Unknown
8183,Kathleen Quinlan,1,Female
33676,Kathleen Robertson,1,Female
149334,Kathleen Rose Perkins,1,Female
3391,Kathleen Turner,1,Female
42335,Kathleen Wilhoite,1,Female
18293,Kathleen York,1,Female
17920,Kathrine Narducci,1,Female
49824,Kathryn Erbe,1,Female
63239,Kathryn Fiore,1,Female
17696,Kathryn Hahn,1,Female
21519,Kathryn Harrold,1,Female
106935,Kathryn Joosten,1,Female
479656,Kathryn McCormick,1,Female
1527845,Kathryn Metz,0,Unknown
2208,Kathryn Morris,1,Female
221192,Kathryn Newton,1,Female
47369,Kathryn Stockwood,1,Female
1907,Kathy Baker,1,Female
8534,Kathy Bates,1,Female
37759,Kathy Burke,1,Female
558564,Kathy Ferrick,0,Unknown
3138,Kathy Griffin,1,Female
58277,Kathy Ireland,1,Female
11074,Kathy Najimy,1,Female
124653,Kathy Steinberg,1,Female
210135,Kathy Uyen,1,Female
1079024,Kathy Wittes,0,Unknown
5999,Kati Outinen,1,Female
109156,Katia Winter,1,Female
221944,Katie Aselton,1,Female
55775,Katie Cassidy,1,Female
90596,Katie Featherston,1,Female
3897,Katie Holmes,1,Female
551462,Katie Parker,1,Female
1428378,Katie Peterson,0,Unknown
57676,Katie Sagona,1,Female
1009221,Katie Silverman,1,Female
1478274,Katie Singleton,0,Unknown
1186711,Katie Stegeman,0,Unknown
50401,Katie Wright,1,Female
1585905,Katja Škofić,0,Unknown
74618,Katrina Bowden,1,Female
81869,Katrina Kaif,1,Female
164930,Katrina Law,1,Female
58926,Katt Williams,2,Male
107715,Katy Clayton,0,Unknown
4069,Katy Jurado,1,Female
59450,Katy Mixon,1,Female
56471,Katy Murphy,1,Female
111455,Katy Perry,0,Unknown
1411803,Katya Blumenberg,0,Unknown
143324,Katya Virshilas,0,Unknown
1520269,Kaupena Miranda,0,Unknown
111710,Kavi Raz,2,Male
38703,Kay Panabaker,1,Female
115150,Kaya Scodelario,1,Female
109858,Kayla Ewell,1,Female
1216163,Kaylee DeFer,1,Female
2959,Kayvan Novak,2,Male
1687,Kazuhiro Kamifuji,0,Unknown
226738,Kazuki Namioka,0,Unknown
1774,Kazuko Shibata,0,Unknown
33515,Kazunari Ninomiya,2,Male
1773,Kazuyoshi Minamimagoe,0,Unknown
6384,Keanu Reeves,2,Male
298410,Keegan-Michael Key,2,Male
4966,Keenan Wynn,2,Male
123857,Kei Yamamoto,0,Unknown
1265216,Keiko Seiko,0,Unknown
132712,Keir Gilchrist,2,Male
1880637,Keir Knight,0,Unknown
116,Keira Knightley,1,Female
15293,Keisha Castle-Hughes,0,Unknown
20056,Keith Allen,2,Male
30613,Keith Carradine,2,Male
82842,Keith Cavill,0,Unknown
57255,Keith Cooke,2,Male
55788,Keith Dallas,2,Male
65827,Keith David,2,Male
33054,Keith Gordon,0,Unknown
133799,Keith Knight,2,Male
54714,Keith Loneker,2,Male
239021,Keith MacKechnie,0,Unknown
1430,Keith Richards,2,Male
15564,Keith Robinson,2,Male
1251875,Keiynan Lonsdale,2,Male
74688,Keke Palmer,1,Female
59645,Kel Mitchell,2,Male
210305,Kelen Coleman,1,Female
34502,Kellan Lutz,2,Male
70776,Kellee Stewart,1,Female
1575982,Kelley Menighan Hensley,0,Unknown
17442,Kelli Garner,1,Female
95468,Kelli Williams,1,Female
93663,Kellie Martin,1,Female
55464,Kelly Blatz,2,Male
56447,Kelly Carlson,1,Female
72730,Kelly Chen,1,Female
1427427,Kelly Gichohi,0,Unknown
11024,Kelly Hu,1,Female
63046,Kelly Jo Minter,1,Female
46948,Kelly LeBrock,1,Female
52575,Kelly Lin,1,Female
6473,Kelly Lynch,1,Female
9015,Kelly Macdonald,1,Female
11084,Kelly McGillis,1,Female
178425,Kelly Osbourne,1,Female
1034194,Kelly Paterniti,1,Female
11164,Kelly Preston,1,Female
17521,Kelly Reilly,1,Female
47757,Kelly Rowan,1,Female
69508,Kelly Vitz,1,Female
8898,Kelly Ward,0,Unknown
1473960,Kelsey Deanne,1,Female
129022,Kelsey Ford,1,Female
7090,Kelsey Grammer,2,Male
1574427,Kelsey Kemper,0,Unknown
1671443,Kelvin Davis,2,Male
1081841,Ken Baker,0,Unknown
525139,Ken Bevel,2,Male
56081,Ken Davis,0,Unknown
6734,Ken Davitian,2,Male
44651,Ken Duken,2,Male
15070,Ken Foree,2,Male
18287,Ken Garito,2,Male
1214267,"Ken Griffey, Jr.",2,Male
18328,Ken Howard,2,Male
38570,Ken Jenkins,2,Male
83586,Ken Jeong,2,Male
2131,Ken Leung,2,Male
77089,Ken Marino,2,Male
12811,Ken Marshall,2,Male
201389,Ken Moreno,2,Male
1677569,Ken Roht,0,Unknown
63915,Ken Sagoes,2,Male
77482,Ken Sansom,2,Male
70255,Ken Siu,0,Unknown
1380344,Ken Van Sant,0,Unknown
3899,Ken Watanabe,2,Male
77330,Kenan Thompson,2,Male
131739,Kendra Sue Waldman,1,Female
1205408,Kennedy Waite,0,Unknown
11181,Kenneth Branagh,2,Male
41561,Kenneth Choi,2,Male
10734,Kenneth Colley,2,Male
26258,Kenneth Cranham,2,Male
1473442,Kenneth Franklin,0,Unknown
1577501,Kenneth Maharaj,2,Male
12521,Kenneth McMillan,2,Male
13094,Kenneth Nkosi,2,Male
936397,Kenneth Ransom,0,Unknown
87128,Kenneth Tigar,2,Male
103069,Kenneth Tobey,2,Male
10885,Kenneth Tsang,0,Unknown
6074,Kenneth Welsh,0,Unknown
153880,Kenny Johnston,0,Unknown
65310,Kenny Ortega,2,Male
236076,Kenny Wong Tak-Ban,0,Unknown
65966,Kent Cheng,2,Male
2062,Kent McCord,2,Male
67713,Kent Nolan,0,Unknown
1186988,Kenya Sawada,0,Unknown
1486894,Keon Mohajeri,0,Unknown
91387,Keone Young,2,Male
